id,title,adult,overview,release_date,popularity,vote_average,vote_count
9667,The Jacket,False,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",2005-03-04,16.035,6.9,1269
662546,Godmothered,False,"A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",2020-12-04,47.122,6.9,521
11791,The Hound of the Baskervilles,False,"When a nobleman is threatened by a family curse on his newly inherited estate, detective Sherlock Holmes is hired to investigate.",1959-05-04,10.542,6.9,246
547,The Horse Whisperer,False,The mother of a severely traumatized daughter enlists the aid of a unique horse trainer to help the girl's equally injured horse.,1998-02-01,17.0,6.9,975
11477,Common Wealth,False,"Julia, a real estate agent, finds an enormous amount of money hidden in a dead man's apartment, a stroke of luck that will force her to face the wrath of the very peculiar inhabitants of the condominium, headed by an unscrupulous administrator.",2000-09-29,9.152,6.9,262
873126,My Name Is Vendetta,False,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge.",2022-11-30,738.139,6.9,351
484638,15 Minutes of War,False,"February 1976. Somalian rebels hijack a school bus carrying 21 French children and their teacher in Djibouti City. When the terrorists drive it to a no-man’s-land on the border between Somalia and French territory, the French Government sends out a newly formed elite squad to rescue the hostages. Within a few hours, the highly trained team arrives to the crisis area, where the Somalian National Army has taken position behind the barbed wire on the border. The French unit is left with very few options to rescue the hostages. As the volatile situation unravels, the French men quickly come up with a daring plan: carry out a simultaneous 5 men sniper attack to get the children and the teacher out safely. A true story.",2019-01-30,8.018,6.9,209
470229,Summer of 84,False,"After suspecting that their police officer neighbor is a serial killer, a group of teenage friends spend their summer spying on him and gathering evidence, but as they get closer to discovering the truth, things get dangerous",2018-08-10,21.266,6.9,1101
308266,War Dogs,False,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",2016-08-17,38.016,6.9,4248
131634,The Hunger Games: Mockingjay - Part 2,False,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",2015-11-18,61.827,6.9,11047
55292,Shaolin,False,"China is plunged into strife as feuding warlords try to expand their power by warring over neighboring lands. Fuelled by his success on the battlefield, young and arrogant Hao Jie sneers at Shaolin's masters when he beats one of them in a duel. But the pride comes before a fall. When his own family is wiped out by a rival warlord, Hao is forced to take refuge with the monks. As the civil unrest spreads and the people suffer, Hao and the Shaolin masters are forced to take a fiery stand against the evil warlords. They launch a daring plan or rescue and escape.",2011-01-20,19.93,6.9,308
11617,Rio Grande,False,"Lt. Col. Kirby Yorke is posted on the Texas frontier to defend settlers against depredations of marauding Apaches. Col. Yorke is under considerable stress by a serious shortage of troops of his command. Tension is added when Yorke's son (whom he hasn't seen in fifteen years), Trooper Jeff Yorke, is one of 18 recruits sent to the regiment.",1950-11-15,10.449,6.9,255
2322,Sneakers,False,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers.",1992-09-09,16.84,6.9,743
407890,Lean on Pete,False,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.",2018-04-06,10.177,6.9,278
400535,Sicario: Day of the Soldado,False,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,2018-06-27,67.012,6.9,2981
338952,Fantastic Beasts: The Crimes of Grindelwald,False,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",2018-11-14,42.382,6.9,9800
31175,Soul Kitchen,False,"In Hamburg, German-Greek chef Zinos unknowingly disturbs the peace in his locals-only restaurant by hiring a more talented chef.",2009-09-09,12.32,6.9,442
23479,The Bad News Bears,False,"An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.",1976-01-01,11.3,6.9,247
21946,Counter Investigation,False,A cop investigates whether the man convicted of murdering his daughter is really guilty.,2007-03-07,10.158,6.9,266
17360,Escape to Victory,False,A group of POWs in a German prison camp during World War II play the German National Soccer Team in this powerful film depicting the role of prisoners during wartime.,1981-06-17,17.473,6.9,769
11054,Hairspray,False,"'Pleasantly plump' teenager Tracy Turnblad achieves her dream of becoming a regular on the Corny Collins Dance Show. Now a teen hero, she starts using her fame to speak out for the causes she believes in, most of all integration. In doing so, she earns the wrath of the show's former star, Amber Von Tussle, as well as Amber's manipulative, pro-segregation parents. The rivalry comes to a head as Amber and Tracy vie for the title of Miss Auto Show 1963.",1988-02-26,17.155,6.9,352
10973,Creature from the Black Lagoon,False,"When scientists exploring the Amazon River stumble on a “missing link” connecting humans and fish, they plan to capture it for later study. But the Creature has plans of his own, and has set his sights on the lead scientist's beautiful fiancée, Kay.",1954-03-05,14.889,6.9,619
13931,Mike's New Car,False,"Mike discovers that being the top-ranking laugh collector at Monsters, Inc. has its benefits – in particular, earning enough money to buy a six-wheel-drive car that's loaded with gadgets. That new-car smell doesn't last long enough, however, as Sulley jump-starts an ill-fated road test that teaches Mike the true meaning of buyer's remorse.",2002-05-24,18.926,6.9,600
12244,9,False,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",2009-08-19,37.531,6.9,3097
